session_code,id_in_session,participant_code,channel,nickname,body,timestamp
e3cj2oap,144,zhftfh7p,16-bargaining_tdl_main-238_1_2,RightPartner,"if i support you you have to support me, then we can win",1787678261.3568773
e3cj2oap,163,pqurw18n,16-bargaining_tdl_main-244_1_3,RightPartner,why don't you support orange; i'll sit this one out.,1787678261.8974571
e3cj2oap,163,pqurw18n,16-bargaining_tdl_main-244_1_2,LeftPartner,why don't you support purple; i'll sit this one out,1787678262.3490486
e3cj2oap,157,ueqh1rug,16-bargaining_tdl_main-243_1_3,RightPartner,"I think we should all figure out a way to make sure we all get fairly compensated! and yes, a cat",1787678262.8196359
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_2_3,RightPartner,Hi!,1787678263.686687
e3cj2oap,144,zhftfh7p,16-bargaining_tdl_main-238_2_3,LeftPartner,"if i support you , you have to support me in order to win",1787678263.8857067
e3cj2oap,137,hrgxjwyw,16-bargaining_tdl_main-235_2_3,LeftPartner,well i wish you the best in that scenario. for what its worth ill be supporting the purpe participant,1787678264.3529
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_1_3,LeftPartner,Hi!,1787678269.2223537
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,Yes - 2 cats. You?,1787678269.615704
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_2_3,LeftPartner,"Hey, how are you?",1787678271.102745
e3cj2oap,135,1c26z1a0,16-bargaining_tdl_main-235_1_2,LeftPartner,Well purple is it then,1787678271.3900833
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_1_2,RightPartner,Hows it going?,1787678276.367742
e3cj2oap,144,zhftfh7p,16-bargaining_tdl_main-238_2_3,LeftPartner,ok,1787678278.3565688
e3cj2oap,144,zhftfh7p,16-bargaining_tdl_main-238_1_2,RightPartner,ok,1787678279.9290698
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_2_3,RightPartner,"I'm well, you?",1787678281.3130248
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_3,RightPartner,hello,1787678281.5091507
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_1_3,LeftPartner,Do you want to support me?,1787678282.929563
e3cj2oap,150,32vltywk,16-bargaining_tdl_main-238_2_3,RightPartner,Whatg about the other player?,1787678285.0026338
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_2,LeftPartner,hey there,1787678285.8718684
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,"For the study, I'd be happy to support you if you'd like to support me. What do you think?",1787678291.384991
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_2_3,LeftPartner,"Doing pretty good, just kinda getting the day started",1787678297.2034473
e3cj2oap,176,zntqh8gm,16-bargaining_tdl_main-243_1_3,LeftPartner,"only two people will be regardless. I didn't see a way for all three, did I misunderstand?",1787678298.0361788
e3cj2oap,205,jfztp504,16-bargaining_tdl_main-247_1_3,LeftPartner,How about we support each other to earn the most,1787678303.314035
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_2,LeftPartner,"Hi, how are you today?",1787678304.4723556
e3cj2oap,193,z6tlfmc0,16-bargaining_tdl_main-246_1_2,RightPartner,hi good and you ?,1787678312.285058
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_3,RightPartner,i need rent money dawg ill beg,1787678313.4926617
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_3,RightPartner,"Hi, how are you today?",1787678314.2070205
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_2,LeftPartner,i need rent money dawg ill beg,1787678314.5642784
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_2_3,RightPartner,"Past lunch here, so been going a bit.",1787678316.032417
e3cj2oap,176,zntqh8gm,16-bargaining_tdl_main-243_2_3,RightPartner,"cats for me too, I have five",1787678316.3033087
e3cj2oap,192,2m14f4yn,16-bargaining_tdl_main-247_1_2,RightPartner,I intend on supporting you,1787678319.2016044
e3cj2oap,193,z6tlfmc0,16-bargaining_tdl_main-246_2_3,LeftPartner,hello,1787678320.471904
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_1_3,LeftPartner,Hi,1787678322.4861681
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_2_3,RightPartner,Hey,1787678325.5831585
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_1_2,RightPartner,Lol,1787678326.0436852
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_3,RightPartner,yes i can support you,1787678328.5957642
e3cj2oap,189,bmnhiraa,16-bargaining_tdl_main-244_2_3,RightPartner,yellow is sitting this one out. We'll support each other then. East money.,1787678329.6541712
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_1_2,RightPartner,Feel that,1787678329.9603748
e3cj2oap,173,wdysq93l,16-bargaining_tdl_main-244_2_3,LeftPartner,hello,1787678330.4483469
e3cj2oap,192,2m14f4yn,16-bargaining_tdl_main-247_2_3,LeftPartner,I am going to support the yellow participant,1787678330.5280604
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,Wow - that's great!,1787678330.6929777
e3cj2oap,201,4vde3bo3,16-bargaining_tdl_main-248_1_3,LeftPartner,HI,1787678331.4977715
e3cj2oap,205,jfztp504,16-bargaining_tdl_main-247_2_3,RightPartner,Would you like to support each other?,1787678331.5462134
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_1_3,LeftPartner,I feel that. Economy is crazy.,1787678331.627545
e3cj2oap,176,zntqh8gm,16-bargaining_tdl_main-243_2_3,RightPartner,"yes, I am onboard, We are very similar",1787678332.32158
e3cj2oap,201,4vde3bo3,16-bargaining_tdl_main-248_2_3,RightPartner,HI,1787678335.22834
e3cj2oap,136,dgv23m5j,16-bargaining_tdl_main-238_1_3,RightPartner,okay we can take turns. well go the first round and then the next round I can support thr other person and they can suppport me and then ill sit out and you and them suoport each other,1787678335.4586122
e3cj2oap,174,9e98u3nk,16-bargaining_tdl_main-248_1_2,LeftPartner,Hi,1787678336.542173
e3cj2oap,174,9e98u3nk,16-bargaining_tdl_main-248_1_3,RightPartner,Hi,1787678337.65959
e3cj2oap,188,5lucxkqo,16-bargaining_tdl_main-247_1_3,RightPartner,i will support you,1787678341.1304498
e3cj2oap,180,kqcmlf2v,16-bargaining_tdl_main-248_2_3,LeftPartner,Hi,1787678344.7624474
e3cj2oap,201,4vde3bo3,16-bargaining_tdl_main-248_1_3,LeftPartner,WHAT ABOUT YOU,1787678346.252116
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_3,RightPartner,make sure you support me back,1787678346.3726904
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,I agree! I'll support you!,1787678349.1328695
e3cj2oap,136,dgv23m5j,16-bargaining_tdl_main-238_1_3,RightPartner,want to do that so we all make money?,1787678349.1784625
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_1_3,LeftPartner,Sure,1787678351.1085827
e3cj2oap,180,kqcmlf2v,16-bargaining_tdl_main-248_1_2,RightPartner,Hi,1787678351.1785219
e3cj2oap,176,zntqh8gm,16-bargaining_tdl_main-243_2_3,RightPartner,I see yellow left the chat,1787678353.2593362
e3cj2oap,188,5lucxkqo,16-bargaining_tdl_main-247_1_2,LeftPartner,i will support you,1787678353.5683935
e3cj2oap,192,2m14f4yn,16-bargaining_tdl_main-247_2_3,LeftPartner,"Sure, we can do that, the yellow participant has not answered me",1787678355.7560399
e3cj2oap,201,4vde3bo3,16-bargaining_tdl_main-248_2_3,RightPartner,WHAT ABOUT YOU,1787678356.7842166
e3cj2oap,205,jfztp504,16-bargaining_tdl_main-247_1_3,LeftPartner,ok.  I will support you then,1787678361.7850308
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_2,LeftPartner,what is your strategy for this game,1787678362.3016834
e3cj2oap,150,32vltywk,16-bargaining_tdl_main-238_1_3,LeftPartner,That sounds fair. Thanks!,1787678362.829904
e3cj2oap,144,zhftfh7p,16-bargaining_tdl_main-238_2_3,LeftPartner,"orange player decides his own. who ever support you , you should support him..ok",1787678367.0072076
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,"Yes, I wonder why? Hope we can continue...",1787678372.3828871
e3cj2oap,173,wdysq93l,16-bargaining_tdl_main-244_2_3,LeftPartner,Yeah I was wondering what made yellow leave early,1787678372.496675
e3cj2oap,174,9e98u3nk,16-bargaining_tdl_main-248_1_3,RightPartner,This is an interesting game...,1787678372.749376
e3cj2oap,195,4ryahkq0,16-bargaining_tdl_main-249_1_2,LeftPartner,I guess we are supposed to figure out how to do this.,1787678377.1945899
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_1_2,RightPartner,Orange/yellow team up?,1787678378.3821442
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_2_3,RightPartner,"If we're in the same round 2, I'll take the loss next round on purpose",1787678378.6109385
e3cj2oap,192,2m14f4yn,16-bargaining_tdl_main-247_1_2,RightPartner,"The purple participant answered first and said they would support me, so I am going to support them",1787678386.4893498
e3cj2oap,198,ylbjx1uk,16-bargaining_tdl_main-249_1_2,RightPartner,hello yes. Purple left the chat,1787678387.714198
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_3,RightPartner,"if we are true to our word, and support each other, it is an easy reward for both of us",1787678389.426317
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_2_3,RightPartner,So you get a shot at the bonus too,1787678390.500117
e3cj2oap,198,ylbjx1uk,16-bargaining_tdl_main-249_1_2,RightPartner,lol,1787678393.4826863
e3cj2oap,188,5lucxkqo,16-bargaining_tdl_main-247_1_2,LeftPartner,okay,1787678396.6400104
e3cj2oap,192,2m14f4yn,16-bargaining_tdl_main-247_1_2,RightPartner,Just wanted to be upfront,1787678397.088099
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,Shall we push Next and move onto the next step?,1787678402.9944596
e3cj2oap,180,kqcmlf2v,16-bargaining_tdl_main-248_2_3,LeftPartner,I think this survey is cool,1787678405.778916
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_1_3,LeftPartner,"Yes, let's cover orange next round if they're present, I'll give up my bonus",1787678411.8292115
e3cj2oap,180,kqcmlf2v,16-bargaining_tdl_main-248_2_3,LeftPartner,What about you?,1787678418.9946854
e3cj2oap,195,4ryahkq0,16-bargaining_tdl_main-249_1_2,LeftPartner,"I'm not sure of the point of this, but ok.  I will share if you share I suppose",1787678419.199604
e3cj2oap,150,32vltywk,16-bargaining_tdl_main-238_1_3,LeftPartner,oops. Looks like orange left. I say we support each other.,1787678419.3306072
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_2,LeftPartner,"im cool w that, lemme make sure purple is cool with that n then we can switch up between rounds",1787678422.0549574
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_1_2,RightPartner,Down to run it if you are,1787678423.2769842
e3cj2oap,193,z6tlfmc0,16-bargaining_tdl_main-246_1_2,RightPartner,"Honestly i have no clue, I kind of always go with my gut feeling but trying to figure out which is the best route , how about you ?",1787678425.7944922
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_1_3,LeftPartner,I will throw my support behind you. Think you can promise the same?,1787678429.640764
e3cj2oap,136,dgv23m5j,16-bargaining_tdl_main-238_1_3,RightPartner,well try it that way. The other participant moved ahead before I could explain it to them. hopfullly theyll catch on.,1787678433.8423555
e3cj2oap,176,zntqh8gm,16-bargaining_tdl_main-243_2_3,RightPartner,Me too. I will support you and hope we can continue. ,1787678435.42547
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_2_3,LeftPartner,Should we switch up even/odd rounds?,1787678436.9762998
e3cj2oap,198,ylbjx1uk,16-bargaining_tdl_main-249_1_2,RightPartner,So someone needs to support someone and they need to support them back for two players to get payment but one person will always lose out.,1787678442.3276396
e3cj2oap,176,zntqh8gm,16-bargaining_tdl_main-243_2_3,RightPartner,"yes, lets",1787678442.3885882
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_1_3,LeftPartner,"On to make my choice, take care",1787678444.4711053
e3cj2oap,196,93q6xafx,16-bargaining_tdl_main-246_2_3,RightPartner,Take care,1787678448.931397
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_3,RightPartner,"that's a good idea, we'll support each other t his round",1787678449.7667012
e3cj2oap,170,pyruz9ny,16-bargaining_tdl_main-243_2_3,LeftPartner,Ok - will do! Good luck!,1787678451.3732555
e3cj2oap,195,4ryahkq0,16-bargaining_tdl_main-249_1_2,LeftPartner,Pretty much,1787678452.9659548
e3cj2oap,198,ylbjx1uk,16-bargaining_tdl_main-249_1_2,RightPartner,it's kinda weird,1787678452.96986
e3cj2oap,136,dgv23m5j,16-bargaining_tdl_main-238_1_3,RightPartner,they just said you support me and I support you then left the chat ,1787678455.3918653
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_3,RightPartner,orange an i are teaming up round one n then we all switch off to ensure everyone gets paid,1787678455.3955655
e3cj2oap,218,h23zewsa,16-bargaining_tdl_main-251_2_3,RightPartner,"Hello, How are you doing today?",1787678458.0524936
e3cj2oap,195,4ryahkq0,16-bargaining_tdl_main-249_1_2,LeftPartner,It is.,1787678458.1802652
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_2_3,RightPartner,"Would have to do some triplicate rotation, no?",1787678463.894599
e3cj2oap,150,32vltywk,16-bargaining_tdl_main-238_1_3,LeftPartner,okay,1787678467.1210976
e3cj2oap,218,h23zewsa,16-bargaining_tdl_main-251_1_3,LeftPartner,"Hello, How are you today?",1787678468.4347162
e3cj2oap,198,ylbjx1uk,16-bargaining_tdl_main-249_1_2,RightPartner,Well i'll support you. That will be my plan,1787678472.746974
e3cj2oap,186,e57jk6k4,16-bargaining_tdl_main-246_1_2,LeftPartner,i don't have a strategy yet,1787678473.6416607
e3cj2oap,150,32vltywk,16-bargaining_tdl_main-238_1_3,LeftPartner,lets go,1787678475.9965365
e3cj2oap,197,uaz7imns,16-bargaining_tdl_main-251_1_3,RightPartner,"Hello, ",1787678476.4175506
e3cj2oap,195,4ryahkq0,16-bargaining_tdl_main-249_1_2,LeftPartner,Behavioral psychology in group dynamics.  ok,1787678476.9116037
e3cj2oap,206,qdmsl6x6,16-bargaining_tdl_main-251_1_2,RightPartner,"Hi Im trying to coordinate so that we can hopefully both earn $3. I'm willing to support you, if you're willing to support me! Let me know your thoughts!",1787678482.7939734
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_2,LeftPartner,relaying the plan,1787678485.2094412
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_2_3,RightPartner,"Orange & Yellow round 1, Yellow and Purple Round 2, Orange and Purple Round 3?",1787678487.6496458
e3cj2oap,195,4ryahkq0,16-bargaining_tdl_main-249_1_2,LeftPartner,Same here.,1787678488.0860944
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_2_3,LeftPartner,"Like... 1st round vote purple, second orange, third yellow",1787678488.824109
e3cj2oap,136,dgv23m5j,16-bargaining_tdl_main-238_1_3,RightPartner,well go with our game plan. il support you first round and you support me,1787678494.312779
e3cj2oap,206,qdmsl6x6,16-bargaining_tdl_main-251_1_2,RightPartner,"I am doing good, you?",1787678495.8996487
e3cj2oap,197,uaz7imns,16-bargaining_tdl_main-251_1_2,LeftPartner,"sure, I like the Idea",1787678496.5007691
e3cj2oap,198,ylbjx1uk,16-bargaining_tdl_main-249_1_2,RightPartner,ok! it's a plan,1787678500.8633575
e3cj2oap,216,fw1qaokl,16-bargaining_tdl_main-252_1_2,RightPartner,Purple has already left Did they mention who they were supporting?,1787678503.2761667
e3cj2oap,150,32vltywk,16-bargaining_tdl_main-238_1_3,LeftPartner,deal,1787678505.4644797
e3cj2oap,218,h23zewsa,16-bargaining_tdl_main-251_1_3,LeftPartner,I hope your day is going well,1787678505.988172
e3cj2oap,197,uaz7imns,16-bargaining_tdl_main-251_1_2,LeftPartner,Doing great!,1787678511.927362
e3cj2oap,206,qdmsl6x6,16-bargaining_tdl_main-251_1_2,RightPartner,awesome!,1787678512.030164
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_2_3,LeftPartner,Oh you're right,1787678513.0536335
e3cj2oap,209,hc6a7lgr,16-bargaining_tdl_main-252_1_2,LeftPartner,I think we should support each other since purple left already. ,1787678517.5109916
e3cj2oap,206,qdmsl6x6,16-bargaining_tdl_main-251_2_3,LeftPartner,hello how are you?,1787678521.6701684
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_3,RightPartner,dawg i need verbal confirmation,1787678527.4261844
e3cj2oap,216,fw1qaokl,16-bargaining_tdl_main-252_1_2,RightPartner,I will support you.,1787678530.1869063
e3cj2oap,224,i3tw9by7,16-bargaining_tdl_main-254_2_3,LeftPartner,Hi!,1787678530.4506183
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_1_3,LeftPartner,"O & Y round 1, Y and P round 2, O and P round 3?",1787678532.2917972
e3cj2oap,197,uaz7imns,16-bargaining_tdl_main-251_1_3,RightPartner,So I hope we win.,1787678536.0805912
e3cj2oap,207,n9batqwn,16-bargaining_tdl_main-253_1_3,RightPartner,"hi, should we team up?",1787678537.693115
e3cj2oap,224,i3tw9by7,16-bargaining_tdl_main-254_1_2,RightPartner,hello!,1787678537.7048192
e3cj2oap,218,h23zewsa,16-bargaining_tdl_main-251_2_3,RightPartner,I'm doing well. I hope your day is going well too.,1787678539.878753
e3cj2oap,215,jktozy7m,16-bargaining_tdl_main-253_1_3,LeftPartner,Greetings - I don't really understand a fair way to do this experiment without excluding someone. Do you have any ideas?,1787678540.1661763
e3cj2oap,232,o6747oqy,16-bargaining_tdl_main-254_1_3,LeftPartner,Hi!,1787678541.5628324
e3cj2oap,213,7n1l2zda,16-bargaining_tdl_main-253_1_2,RightPartner,I'm planning on following you. Will you do the same for me?,1787678542.0006626
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_3,RightPartner,yeyeyeye,1787678545.1713421
e3cj2oap,219,aomqxzxn,16-bargaining_tdl_main-254_1_2,LeftPartner,hello1,1787678547.5391147
e3cj2oap,206,qdmsl6x6,16-bargaining_tdl_main-251_2_3,LeftPartner,Not too bad,1787678549.0477076
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_1_3,LeftPartner,and then we cycle,1787678549.813484
e3cj2oap,218,h23zewsa,16-bargaining_tdl_main-251_1_3,LeftPartner,Me too -- you were the first to respond back to me.,1787678554.395515
e3cj2oap,219,aomqxzxn,16-bargaining_tdl_main-254_1_3,RightPartner,hi there,1787678554.6120498
e3cj2oap,224,i3tw9by7,16-bargaining_tdl_main-254_1_2,RightPartner,how are you?,1787678559.348977
e3cj2oap,224,i3tw9by7,16-bargaining_tdl_main-254_2_3,LeftPartner,How are you,1787678563.4420455
e3cj2oap,202,or5zzk3z,16-bargaining_tdl_main-245_2_3,RightPartner,"OY, YP, OP and then cycle",1787678564.3026557
e3cj2oap,213,7n1l2zda,16-bargaining_tdl_main-253_2_3,LeftPartner,"I'm planning on following you, will you do the same for me?",1787678566.5046065
e3cj2oap,207,n9batqwn,16-bargaining_tdl_main-253_1_3,RightPartner,I don't think it can be fair. I think two people just have to team up,1787678567.8181012
e3cj2oap,191,b0n1d0ib,16-bargaining_tdl_main-245_1_2,LeftPartner,"okay orange/yellow round one, y and p round 2, o and p round 3",1787678572.6277108
e3cj2oap,215,jktozy7m,16-bargaining_tdl_main-253_2_3,RightPartner,"Greetings, I don't really understand a fair way to do this experiment without excluding someone. Do you?",1787678577.2207437
e3cj2oap,219,aomqxzxn,16-bargaining_tdl_main-254_1_2,LeftPartner,"I am well,  yourself?",1787678580.8600972
e3cj2oap,224,i3tw9by7,16-bargaining_tdl_main-254_2_3,LeftPartner,?,1787678583.5029414
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_1_2,RightPartner,word,1787678583.9523854
e3cj2oap,218,h23zewsa,16-bargaining_tdl_main-251_1_3,LeftPartner,I guess orange left. So if we vote for each other we will each get $3,1787678586.8320894
e3cj2oap,194,b71hol4c,16-bargaining_tdl_main-245_2_3,LeftPartner,great,1787678587.605665
